ID,FECHA_x,AAAA_x,MM_x,DD_x,ROL,VICTIMA_x,SEXO,EDAD,N_VICTIMAS,HH,TIPO_DE_CALLE,COMUNA,NOMBRE_COMUNA,longitud,latitud,VICTIMA_y,ACUSADO,Grupo_Etario
2020-0077,2020-12-25,2020,12,25,PASAJERO_ACOMPAÑANTE,MOTO,0,24,2.0,6,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.47220945,-34.60111373,MOTO,AUTO,Joven Adulto
2020-0078,2020-12-25,2020,12,25,CICLISTA,BICICLETA,1,26,1.0,5,CALLE,7,Flores y Parque Chacabuco.,-58.43706741,-34.63217813,BICICLETA,PASAJEROS,Joven Adulto
2020-0079,2020-12-27,2020,12,27,CONDUCTOR,MOTO,1,28,1.0,4,GRAL PAZ,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.49332664,-34.54836855,MOTO,OBJETO FIJO,Joven Adulto
2021-0001,2021-01-06,2021,1,6,CONDUCTOR,MOTO,1,36,1.0,18,AUTOPISTA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37960727,-34.62622851,MOTO,AUTO,Adulto
2021-0002,2021-01-07,2021,1,7,CONDUCTOR,MOTO,0,47,1.0,10,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.51061062,-34.64972472,MOTO,CARGAS,Adulto
2021-0003,2021-01-10,2021,1,10,CONDUCTOR,MOTO,1,27,1.0,7,AUTOPISTA,7,Flores y Parque Chacabuco.,-58.43052224,-34.62941648,MOTO,OBJETO FIJO,Joven Adulto
2021-0004,2021-01-11,2021,1,11,PEATON,PEATON,0,61,1.0,9,AVENIDA,5,Almagro y Boedo.,-58.41455544,-34.63866836,PEATON,CARGAS,Adulto Mayor
2021-0005,2021-01-11,2021,1,11,PEATON,PEATON,1,73,1.0,21,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.46774439,-34.64730145,PEATON,AUTO,Anciano
2021-0006,2021-01-12,2021,1,12,PASAJERO_ACOMPAÑANTE,MOTO,0,23,1.0,21,AUTOPISTA,14,Palermo.,-58.40786274,-34.56726817,MOTO,CARGAS,Joven Adulto
2021-0007,2021-01-18,2021,1,18,CONDUCTOR,MOTO,1,84,1.0,10,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.48744301,-34.58622275,MOTO,MOTO,Anciano
2021-0008,2021-01-22,2021,1,22,PEATON,PEATON,1,28,1.0,23,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.41657793,-34.65476216,PEATON,PASAJEROS,Joven Adulto
2021-0009,2021-01-23,2021,1,23,CONDUCTOR,MOTO,1,31,1.0,5,AVENIDA,6,Caballito.,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,Joven Adulto
2021-0010,2021-01-23,2021,1,23,CONDUCTOR,MOTO,1,28,1.0,8,GRAL PAZ,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.50073810,-34.54979510,MOTO,AUTO,Joven Adulto
2021-0011,2021-01-27,2021,1,27,PEATON,PEATON,1,21,1.0,1,AVENIDA,2,Recoleta.,-58.39144148,-34.59564871,PEATON,AUTO,Joven Adulto
2021-0012,2021-01-29,2021,1,29,PEATON,PEATON,1,42,1.0,20,AUTOPISTA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.48191128,-34.68385968,PEATON,AUTO,Adulto
2021-0013,2021-01-31,2021,1,31,CONDUCTOR,MOTO,1,41,1.0,6,AVENIDA,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.48727942,-34.63652467,MOTO,OBJETO FIJO,Adulto
2021-0014,2021-02-02,2021,2,2,PEATON,PEATON,1,28,1.0,0,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.48328708,-34.59779521,PEATON,AUTO,Joven Adulto
2021-0015,2021-02-06,2021,2,6,CONDUCTOR,MOTO,1,26,1.0,3,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.49018543,-34.59724990,MOTO,OBJETO FIJO,Joven Adulto
2021-0016,2021-02-14,2021,2,14,CONDUCTOR,AUTO,1,22,1.0,5,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.47230127,-34.68482689,AUTO,OBJETO FIJO,Joven Adulto
2021-0017,2021-02-17,2021,2,17,CONDUCTOR,MOTO,1,33,1.0,4,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38262614,-34.63168269,MOTO,PASAJEROS,Joven Adulto
2021-0018,2021-02-20,2021,2,20,PEATON,PEATON,1,36,1.0,19,CALLE,3,Balvanera y San Cristóbal.,-58.41047268,-34.60793518,PEATON,AUTO,Adulto
2021-0019,2021-02-21,2021,2,21,CONDUCTOR,MOTO,1,30,1.0,1,AVENIDA,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.49659234,-34.56353635,MOTO,OBJETO FIJO,Joven Adulto
2021-0020,2021-02-21,2021,2,21,PEATON,PEATON,0,42,1.0,15,CALLE,5,Almagro y Boedo.,-58.42462955,-34.60727189,PEATON,CARGAS,Adulto
2021-0021,2021-02-26,2021,2,26,CONDUCTOR,MOTO,1,39,1.0,5,CALLE,3,Balvanera y San Cristóbal.,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,Adulto
2021-0022,2021-02-28,2021,2,28,PASAJERO_ACOMPAÑANTE,PASAJEROS,1,68,1.0,12,AVENIDA,13,"Núñez, Belgrano y Colegiales.",-58.45157681,-34.55217303,PASAJEROS,AUTO,Anciano
2021-0023,2021-03-01,2021,3,1,CONDUCTOR,MOTO,1,24,1.0,9,AUTOPISTA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",.,.,MOTO,CARGAS,Joven Adulto
2021-0024,2021-03-03,2021,3,3,CICLISTA,BICICLETA,1,5,1.0,16,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.49573651,-34.67006054,BICICLETA,CARGAS,Niño
2021-0025,2021-03-11,2021,3,11,CONDUCTOR,MOTO,1,37,1.0,3,GRAL PAZ,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.48695354,-34.68795245,MOTO,OTRO,Adulto
2021-0026,2021-03-15,2021,3,15,CONDUCTOR,MOTO,1,36,1.0,2,AUTOPISTA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.37562539,-34.64449357,MOTO,OBJETO FIJO,Adulto
2021-0027,2021-03-16,2021,3,16,CONDUCTOR,MOTO,0,19,1.0,15,GRAL PAZ,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.49491054,-34.54795581,MOTO,CARGAS,Joven Adulto
2021-0028,2021-03-29,2021,3,29,PEATON,PEATON,1,42,1.0,17,AVENIDA,7,Flores y Parque Chacabuco.,-58.44147621,-34.64357704,PEATON,PASAJEROS,Adulto
2021-0029,2021-03-31,2021,3,31,CONDUCTOR,AUTO,1,26,1.0,18,AVENIDA,7,Flores y Parque Chacabuco.,-58.46899119,-34.63215432,AUTO,AUTO,Joven Adulto
2021-0030,2021-04-03,2021,4,3,PEATON,PEATON,1,36,1.0,18,CALLE,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.38685612,-34.63455776,PEATON,PASAJEROS,Adulto
2021-0031,2021-04-07,2021,4,7,PEATON,PEATON,0,68,1.0,10,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38113667,-34.61765323,PEATON,CARGAS,Anciano
2021-0032,2021-04-10,2021,4,10,PEATON,PEATON,1,60,1.0,19,AUTOPISTA,13,"Núñez, Belgrano y Colegiales.",-58.44112678,-34.54538956,PEATON,MOTO,Adulto Mayor
2021-0033,2021-04-14,2021,4,14,CONDUCTOR,AUTO,1,33,1.0,17,AUTOPISTA,5,Almagro y Boedo.,-58.41595919,-34.62743346,AUTO,OBJETO FIJO,Joven Adulto
2021-0034,2021-04-19,2021,4,19,PASAJERO_ACOMPAÑANTE,MOTO,0,26,1.0,14,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.40184094,-34.64546845,MOTO,CARGAS,Joven Adulto
2021-0035,2021-05-03,2021,5,3,CONDUCTOR,MOTO,1,24,1.0,9,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.44642231,-34.65679806,MOTO,CARGAS,Joven Adulto
2021-0036,2021-05-09,2021,5,9,CONDUCTOR,MOTO,1,36,1.0,6,GRAL PAZ,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.52340614,-34.59798754,MOTO,OBJETO FIJO,Adulto
2021-0037,2021-05-11,2021,5,11,PEATON,PEATON,0,58,1.0,7,AVENIDA,13,"Núñez, Belgrano y Colegiales.",-58.46649069,-34.56219075,PEATON,PASAJEROS,Adulto Mayor
2021-0038,2021-05-14,2021,5,14,CONDUCTOR,MOTO,0,44,1.0,11,AVENIDA,14,Palermo.,-58.42653328,-34.57816791,MOTO,CARGAS,Adulto
2021-0039,2021-05-15,2021,5,15,CICLISTA,BICICLETA,1,86,1.0,12,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.50407099,-34.65303372,BICICLETA,AUTO,Anciano
2021-0040,2021-05-20,2021,5,20,CONDUCTOR,MOTO,1,27,1.0,5,GRAL PAZ,13,"Núñez, Belgrano y Colegiales.",-58.46743471,-34.53476874,MOTO,AUTO,Joven Adulto
2021-0041,2021-05-20,2021,5,20,PEATON,PEATON,1,75,1.0,8,AVENIDA,14,Palermo.,-58.40986646,-34.57728060,PEATON,PASAJEROS,Anciano
2021-0042,2021-05-21,2021,5,21,PEATON,PEATON,1,39,1.0,5,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.51739138,-34.63931792,PEATON,PASAJEROS,Adulto
2021-0043,2021-05-22,2021,5,22,PEATON,PEATON,1,50,1.0,18,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.50719962,-34.65556223,PEATON,AUTO,Adulto Mayor
2021-0044,2021-05-25,2021,5,25,PASAJERO_ACOMPAÑANTE,MOTO,1,21,1.0,2,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.46712311,-34.64600222,MOTO,OBJETO FIJO,Joven Adulto
2021-0045,2021-05-26,2021,5,26,CONDUCTOR,MOTO,1,22,1.0,17,AUTOPISTA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.37709334,-34.64035082,MOTO,MULTIPLE,Joven Adulto
2021-0046,2021-05-31,2021,5,31,PASAJERO_ACOMPAÑANTE,AUTO,1,20,1.0,2,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.46033141,-34.58569883,AUTO,OBJETO FIJO,Joven Adulto
2021-0047,2021-06-02,2021,6,2,CONDUCTOR,MOTO,1,59,1.0,16,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.42190745,-34.65633192,MOTO,AUTO,Adulto Mayor
2021-0048,2021-06-03,2021,6,3,CICLISTA,BICICLETA,1,44,1.0,9,AVENIDA,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.49026573,-34.56981410,BICICLETA,AUTO,Adulto
2021-0049,2021-06-03,2021,6,3,CONDUCTOR,AUTO,1,74,1.0,20,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.45410344,-34.66902702,AUTO,AUTO,Anciano
2021-0050,2021-06-10,2021,6,10,CONDUCTOR,MOTO,1,56,1.0,13,AVENIDA,13,"Núñez, Belgrano y Colegiales.",-58.44751621,-34.55719892,MOTO,PASAJEROS,Adulto Mayor
2021-0051,2021-06-15,2021,6,15,PEATON,PEATON,1,73,1.0,19,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.42040352,-34.66005171,PEATON,CARGAS,Anciano
2021-0052,2021-06-20,2021,6,20,PASAJERO_ACOMPAÑANTE,MOTO,0,19,1.0,5,GRAL PAZ,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.49530249,-34.68010798,MOTO,OBJETO FIJO,Joven Adulto
2021-0053,2021-06-20,2021,6,20,PEATON,PEATON,1,58,1.0,12,AVENIDA,15,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas.",-58.44399875,-34.59477360,PEATON,BICICLETA,Adulto Mayor
2021-0054,2021-06-22,2021,6,22,CONDUCTOR,MOTO,1,41,1.0,14,CALLE,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.42759813,-34.65463857,MOTO,CARGAS,Adulto
2021-0055,2021-06-29,2021,6,29,PASAJERO_ACOMPAÑANTE,MOTO,1,47,1.0,12,AVENIDA,3,Balvanera y San Cristóbal.,-58.40547222,-34.60456293,MOTO,CARGAS,Adulto
2021-0056,2021-07-09,2021,7,9,CICLISTA,BICICLETA,1,60,1.0,23,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.42473018,-34.65008280,BICICLETA,AUTO,Adulto Mayor
2021-0057,2021-07-10,2021,7,10,CONDUCTOR,AUTO,1,46,1.0,23,AUTOPISTA,2,Recoleta.,-58.39257023,-34.57563957,AUTO,OBJETO FIJO,Adulto
2021-0058,2021-07-21,2021,7,21,PEATON,PEATON,1,24,1.0,0,GRAL PAZ,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.48941042,-34.54596153,PEATON,AUTO,Joven Adulto
2021-0059,2021-07-22,2021,7,22,PASAJERO_ACOMPAÑANTE,AUTO,0,44,1.0,1,AVENIDA,3,Balvanera y San Cristóbal.,-58.39640740,-34.62783085,AUTO,OBJETO FIJO,Adulto
2021-0060,2021-07-22,2021,7,22,PEATON,PEATON,0,80,1.0,12,AVENIDA,5,Almagro y Boedo.,-58.41971993,-34.61112240,PEATON,PASAJEROS,Anciano
2021-0061,2021-07-24,2021,7,24,PEATON,PEATON,0,55,1.0,9,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.40544588,-34.65012801,PEATON,CARGAS,Adulto Mayor
2021-0062,2021-07-27,2021,7,27,CONDUCTOR,AUTO,1,73,1.0,7,AVENIDA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.42003882,-34.64645957,AUTO,CARGAS,Anciano
2021-0063,2021-08-02,2021,8,2,PASAJERO_ACOMPAÑANTE,AUTO,0,31,1.0,4,AVENIDA,7,Flores y Parque Chacabuco.,-58.46851293,-34.63348678,AUTO,AUTO,Joven Adulto
2021-0064,2021-08-02,2021,8,2,PEATON,PEATON,1,37,1.0,20,GRAL PAZ,9,"Liniers, Mataderos y Parque Avellaneda.",-58.52931141,-34.65422917,PEATON,CARGAS,Adulto
2021-0065,2021-08-06,2021,8,6,PEATON,PEATON,0,63,1.0,8,AVENIDA,6,Caballito.,-58.42675754,-34.62699730,PEATON,PASAJEROS,Adulto Mayor
2021-0066,2021-08-06,2021,8,6,PEATON,PEATON,1,59,1.0,20,AVENIDA,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.52933723,-34.61098186,PEATON,PASAJEROS,Adulto Mayor
2021-0067,2021-08-08,2021,8,8,CONDUCTOR,MOTO,1,27,1.0,9,AUTOPISTA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37910943,-34.62764718,MOTO,OBJETO FIJO,Joven Adulto
2021-0068,2021-08-15,2021,8,15,CONDUCTOR,MOTO,1,39,1.0,6,AVENIDA,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.52161176,-34.61164474,MOTO,OBJETO FIJO,Adulto
2021-0069,2021-08-20,2021,8,20,PEATON,PEATON,1,17,1.0,17,AVENIDA,14,Palermo.,-58.41354692,-34.58697680,PEATON,AUTO,Adolecente
2021-0070,2021-08-28,2021,8,28,CONDUCTOR,MOTO,1,31,1.0,8,AVENIDA,8,"Villa Soldati, Villa Riachuelo y Villa Lugano.",-58.43960781,-34.65470804,MOTO,CARGAS,Joven Adulto
2021-0071,2021-08-31,2021,8,31,PEATON,PEATON,1,88,1.0,16,CALLE,3,Balvanera y San Cristóbal.,-58.40454610,-34.60003693,PEATON,MOTO,Anciano
2021-0072,2021-09-01,2021,9,1,PEATON,PEATON,0,57,1.0,19,AVENIDA,2,Recoleta.,-58.39303911,-34.59871111,PEATON,AUTO,Adulto Mayor
2021-0073,2021-09-18,2021,9,18,CICLISTA,BICICLETA,0,76,1.0,12,AVENIDA,2,Recoleta.,-58.39391034,-34.58405348,BICICLETA,AUTO,Anciano
2021-0074,2021-09-20,2021,9,20,CONDUCTOR,MOTO,1,55,1.0,15,GRAL PAZ,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.50073810,-34.54979510,MOTO,MULTIPLE,Adulto Mayor
2021-0075,2021-09-21,2021,9,21,PEATON,PEATON,1,65,1.0,14,CALLE,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38281301,-34.62786038,PEATON,CARGAS,Anciano
2021-0076,2021-10-16,2021,10,16,CONDUCTOR,MOTO,1,31,1.0,6,AVENIDA,7,Flores y Parque Chacabuco.,-58.43980799,-34.65094083,MOTO,OBJETO FIJO,Joven Adulto
2021-0077,2021-10-18,2021,10,18,CONDUCTOR,MOTO,0,31,1.0,7,AVENIDA,6,Caballito.,-58.44402387,-34.62933109,MOTO,CARGAS,Joven Adulto
2021-0078,2021-10-23,2021,10,23,CONDUCTOR,MOTO,1,22,1.0,6,AVENIDA,6,Caballito.,-58.42779702,-34.62207347,MOTO,PASAJEROS,Joven Adulto
2021-0079,2021-10-25,2021,10,25,PEATON,PEATON,1,42,1.0,3,CALLE,3,Balvanera y San Cristóbal.,-58.40944147,-34.60097942,PEATON,AUTO,Adulto
2021-0080,2021-10-28,2021,10,28,CONDUCTOR,MOTO,1,32,1.0,16,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38277479,-34.59430160,MOTO,AUTO,Joven Adulto
2021-0081,2021-11-02,2021,11,2,CONDUCTOR,MOTO,1,26,1.0,13,AUTOPISTA,4,"La Boca, Barracas, Parque Patricios y Nueva Pompeya.",-58.37627355,-34.63800916,MOTO,CARGAS,Joven Adulto
2021-0082,2021-11-06,2021,11,6,CONDUCTOR,MOTO,1,38,1.0,4,AUTOPISTA,3,Balvanera y San Cristóbal.,-58.39591856,-34.62453459,MOTO,AUTO,Adulto
2021-0083,2021-11-09,2021,11,9,CONDUCTOR,MOTO,1,30,1.0,0,AVENIDA,13,"Núñez, Belgrano y Colegiales.",-58.45829717,-34.56015762,MOTO,AUTO,Joven Adulto
2021-0084,2021-11-11,2021,11,11,CONDUCTOR,AUTO,1,32,1.0,3,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.49142611,-34.64584795,AUTO,OBJETO FIJO,Joven Adulto
2021-0097,2021-11-18,2021,11,18,CICLISTA,BICICLETA,1,53,1.0,6,CALLE,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37976155,-34.58679619,BICICLETA,AUTO,Adulto Mayor
2021-0085,2021-11-20,2021,11,20,CONDUCTOR,MOTO,1,49,1.0,18,GRAL PAZ,12,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón.",-58.51271409,-34.57786555,MOTO,OBJETO FIJO,Adulto
2021-0086,2021-11-25,2021,11,25,PEATON,PEATON,1,75,1.0,10,AVENIDA,6,Caballito.,-58.44864864,-34.62352826,PEATON,PASAJEROS,Anciano
2021-0087,2021-11-27,2021,11,27,PEATON,PEATON,0,73,1.0,11,CALLE,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.37795815,-34.59167894,PEATON,BICICLETA,Anciano
2021-0088,2021-12-01,2021,12,1,CONDUCTOR,MOTO,1,45,1.0,15,CALLE,13,"Núñez, Belgrano y Colegiales.",-58.45531707,-34.55555257,MOTO,AUTO,Adulto
2021-0089,2021-12-02,2021,12,2,CONDUCTOR,MOTO,1,41,1.0,1,AVENIDA,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.47633683,-34.62140594,MOTO,AUTO,Adulto
2021-0090,2021-12-10,2021,12,10,PEATON,PEATON,1,73,1.0,11,AVENIDA,1,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución.",-58.38188582,-34.60256036,PEATON,PASAJEROS,Anciano
2021-0091,2021-12-11,2021,12,11,CONDUCTOR,MOTO,1,24,1.0,23,CALLE,10,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro.",-58.51989389,-34.62284918,MOTO,AUTO,Joven Adulto
2021-0092,2021-12-12,2021,12,12,PEATON,PEATON,0,50,1.0,6,AVENIDA,3,Balvanera y San Cristóbal.,-58.40596860,-34.61011987,PEATON,AUTO,Adulto Mayor
2021-0093,2021-12-13,2021,12,13,PASAJERO_ACOMPAÑANTE,MOTO,0,18,1.0,17,AVENIDA,7,Flores y Parque Chacabuco.,-58.43353773,-34.64561636,MOTO,AUTO,Joven Adulto
2021-0094,2021-12-20,2021,12,20,PASAJERO_ACOMPAÑANTE,MOTO,0,43,1.0,1,AUTOPISTA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.46739825,-34.65117757,MOTO,AUTO,Adulto
2021-0095,2021-12-30,2021,12,30,CONDUCTOR,MOTO,1,27,1.0,0,AVENIDA,11,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita.",-58.47293407,-34.61984745,MOTO,CARGAS,Joven Adulto
2021-0096,2021-12-15,2021,12,15,CONDUCTOR,AUTO,1,60,1.0,10,AVENIDA,9,"Liniers, Mataderos y Parque Avellaneda.",-58.47066794,-34.65021673,AUTO,CARGAS,Adulto Mayor
